Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
2.455099695,-3.890777826,-9.334026337,-5.593481541,11.55635044
2.463125673,-5.232676506,-9.865739822,-2.265408993,11.39499028
2.471151652,-5.797401905,-10.16464043,-1.313166142,11.77515134
2.479208148,-5.710960865,-10.89586449,-0.563604713,12.3147305
2.487234126,-5.733317375,-11.30146313,-0.120528698,12.67314184
2.495260105,-5.709663391,-11.408144,-0.191775441,12.75863564
2.503316601,-6.008775234,-11.19464302,-0.439335108,12.71292364
2.511342579,-6.554224014,-11.09331226,-0.844155431,12.91247566
2.519368557,-7.247362614,-11.18955326,-1.437158465,13.4087953
2.527394536,-7.857987404,-11.2503891,-1.800997496,13.84062184
2.535451031,-8.111830711,-11.39376068,-2.290332556,14.17269216
2.543477009,-8.628484726,-11.59909916,-2.554976702,14.68052301
2.551502988,-9.240859985,-11.77745438,-2.581886053,15.19105199
2.559528966,-9.669880867,-11.93668938,-2.461386919,15.5579425
2.567554945,-10.01534462,-12.10632133,-2.084707022,15.8497996
2.57561144,-10.29587364,-12.18509483,-1.410488605,16.01471287
2.583637419,-10.2978611,-12.01776695,-0.594287396,15.83748223
2.591663397,-10.30913353,-11.68641663,0.505484462,15.59185949
2.599689376,-10.25202751,-11.50217342,1.77857995,15.51023559
2.607715354,-9.995814323,-11.3846035,2.820073605,15.41033147
2.61577185,-9.840344429,-11.25909996,4.101514816,15.50555172
2.623797828,-9.956366539,-11.27759266,5.038997173,15.86520795
2.631823807,-10.59247971,-11.37694359,5.355681419,16.44137449
2.639880303,-11.50284767,-11.33096409,5.149222374,16.94758811
2.647906281,-12.33621597,-11.09471798,4.547017097,17.20320773
2.655932259,-12.98379707,-10.64024544,3.820631027,17.21601089
2.663958238,-13.08710861,-9.836763382,3.271126986,16.69534658
2.671984216,-13.16418457,-9.007339478,2.776258707,16.19060012
2.680040711,-13.36614227,-8.126038551,2.442049503,15.83192558
2.688066691,-13.67364311,-7.479969978,2.440793991,15.77580242
2.696092669,-14.38004494,-7.082174778,2.870379925,16.28440889
2.704118648,-15.32727242,-7.003204346,3.904313564,17.29779799
2.712144626,-16.12914467,-7.052783966,5.361604691,18.40211603
2.720201121,-16.45537949,-7.086958885,6.942240238,19.21455698
2.728227099,-16.44752693,-7.023623466,8.097034454,19.63197381
2.736253078,-16.04434776,-6.486505508,9.082948685,19.54471298
2.744279056,-15.21019459,-5.676743031,9.248058319,18.68427182
2.752335552,-14.43223095,-4.890143394,8.501131058,17.44912668
2.76036153,-14.01223946,-4.004590034,7.031212807,16.18077716
2.768387509,-13.67570782,-3.354847431,5.219812393,15.01753731
2.776413487,-13.35434246,-2.645787954,2.919004679,13.92333454
2.784439466,-13.06382179,-2.177483082,0.818278611,13.26930489
2.792495962,-12.62741661,-1.627556324,-0.887565672,12.76277253
2.80052194,-11.54629707,-0.970420361,-2.140789986,11.78310967
2.808547918,-10.39471626,-0.384104252,-2.541625023,10.70782518
2.816573897,-8.759384155,0.645334721,-1.795229435,8.964715077
