Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
3.917946667,-1.079849169,-1.84312979,-0.351220025,2.164845758
3.927997667,-1.447139681,-1.845015224,-0.057941229,2.34555998
3.938049667,-1.816057473,-1.849819881,0.066229073,2.593122564
3.948101667,-1.964783158,-1.808067546,0.023559601,2.670212756
3.958153667,-1.603470839,-1.892297272,-0.133290204,2.483882842
3.968204667,-1.253743023,-1.777767274,-0.157678356,2.181098465
3.978256667,-1.069276818,-1.532930906,-0.170321206,1.876763008
3.988308667,-1.027924724,-1.338334984,-0.104851102,1.690787841
3.998359667,-1.004997792,-1.37574664,-0.06939534,1.705143716
4.008411667,-1.225554181,-1.631069112,-0.182654153,2.048348613
4.018463667,-1.263308483,-2.109359365,-0.170518257,2.464634199
4.028515667,-1.273194956,-2.14657894,0.129947936,2.499142454
4.038566667,-1.213634632,-2.111965762,0.407308272,2.469657553
4.048618667,-1.703026702,-1.924141208,0.911311948,2.726372829
4.058670667,-2.272660697,-2.090453563,1.493133295,3.429931454
4.068722667,-1.828039588,-1.647402139,2.394823065,3.433779267
4.078773667,-1.120365111,-1.049384883,3.000731431,3.37058092
4.088825667,-0.661551055,-0.572720155,2.518548394,2.666222831
4.098877667,-0.262449351,-0.304331495,2.158047668,2.19514625
4.108929667,-0.013282535,-0.143777186,2.056524802,2.06158739
4.118980667,0.007069284,0.006111217,2.070586771,2.070607857
4.129032667,0.053117276,-0.000170008,2.018640107,2.019338841
4.139084667,-0.403414611,0.048634801,2.254962344,2.291279962
4.149136667,-0.52427188,0.217043383,2.418516567,2.484188242
4.159187667,-0.285244136,0.159075256,2.724977911,2.744480601
4.169239667,-0.142433496,0.410175308,3.086931669,3.117319075
4.179291667,0.441065417,0.505719835,3.406004872,3.471478135
4.189343667,1.037602451,0.04495661,3.357239678,3.514213738
4.199394667,0.889387813,-0.678740846,3.244350994,3.431838165
4.209446667,-0.052396899,-1.440823226,2.617557542,2.988364853
4.219498667,-1.137746544,-1.811466532,1.52613995,2.627733118
4.229549667,-1.97794524,-1.578528956,0.752328786,2.640079476
4.239601667,-3.109657457,-1.084859355,0.383756564,3.315744023
4.249653667,-4.400715657,-0.799913719,-0.02804003,4.472912529
4.259705667,-5.410079564,-0.884409494,-0.217982738,5.486224341
4.269756667,-5.380045926,-1.533518551,-0.084682885,5.594974933
4.279808667,-5.760659319,-1.717328699,-0.129917238,6.01259446
4.289860667,-6.645333692,-1.372435069,-0.409833392,6.797940961
4.299912667,-7.602370867,-1.410501905,-0.771416437,7.770498165
4.309963667,-8.316756778,-2.3753609,-1.075973634,8.715991164
